Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
1240BD24P0062,6/11/2024,"TRUCKVAULT, INC",4585.25,"2 DRAWER 6.5 BED MAGNUM HEIGHT SECURE TRUCK BED VAULT FOR 2023 CHEVY SILVERADO 2500 LAW ENFORCEMENT VEHICLE. BLACK EXTERIOR, GREY INTERIOR, BLACK COMPOSITE DOOR FRONTS, PUSH BUTTON WITH STRIKE GUARD DRAWER LOCKS. 2 LONG, 2 SHORT STRD HEIGHT DIVIDERS",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,UMATILLA NATIONAL FOREST R6,2540 VEHICULAR FURNITURE AND ACCESSORIES,336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Agriculture,Forest Service,PURCHASE ORDER,6/11/2024,8/11/2024,9/25/2024,CONT_AWD_1240BD24P0062_12C2_-NONE-_-NONE-,6/11/2024,1240BD
1240BD24P0075,7/24/2024,"TITAN TRUCK EQUIPMENT COMPANY, INC.",35955.27,COMPOSITE UTILITY BODY TO BE OUTFITTED ON A GOVERNMENT FURNISHED CAB AND CHASSIS,1240BD24Q0023,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,COLVILLE NATIONAL FOREST,2540 VEHICULAR FURNITURE AND ACCESSORIES,336390 OTHER MOTOR VEHICLE PARTS MANUFACTURING,Department of Agriculture,Forest Service,PURCHASE ORDER,7/29/2024,11/30/2024,5/30/2025,CONT_AWD_1240BD24P0075_12C2_-NONE-_-NONE-,7/24/2024,1240BD
12444224F0055,2/9/2024,"SNF, INC.",21874.98,NEW REPLACEMENT FIRE COMMAND VEHICLE OUTFITTING WITH WORKING CAPITAL FUND. OUTFITTING FIRE COMMAND VEHICLE FROM BASE COMMERCIAL MODEL.,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,2,FIRM FIXED PRICE,,USDA  FOREST SERVICE,2540 VEHICULAR FURNITURE AND ACCESSORIES,"336992 MILITARY ARMORED VEHICLE, TANK, AND TANK COMPONENT MANUFACTURING",Department of Agriculture,Forest Service,DELIVERY ORDER,2/22/2024,7/31/2024,9/13/2024,CONT_AWD_12444224F0055_12C2_GS30F0025V_4730,2/9/2024,124442
12444224P0061,5/2/2024,"SOUTHERN EXECUTIVE TRANSPORT, LLC",30784.72,USING WCF TO UPFIT FIRE COMMAND PICKUPS VEHICLE NUMBER 3774 VIN: 3GCPDAEK1RG178513 VEHICLE NUMBER 3775 VIN: 3GCPDAEK4RG178487,12444224Q0021,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,National Forests & Grasslands in Texas,2540 VEHICULAR FURNITURE AND ACCESSORIES,811198 ALL OTHER AUTOMOTIVE REPAIR AND MAINTENANCE,Department of Agriculture,Forest Service,PURCHASE ORDER,5/3/2024,11/3/2024,11/5/2024,CONT_AWD_12444224P0061_12C2_-NONE-_-NONE-,5/2/2024,124442
127EAS24F0035,9/5/2024,"DIAMOND TRUCK BODY MANUFACTURING, INC.",27890,PURCHASE AND INSTALLATION OF UTILITY BED - EN1385 ELDORADO NATIONAL FOREST,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,Eldorado National Forest,2540 VEHICULAR FURNITURE AND ACCESSORIES,336211 MOTOR VEHICLE BODY MANUFACTURING,Department of Agriculture,Forest Service,DELIVERY ORDER,9/9/2024,12/27/2024,1/22/2025,CONT_AWD_127EAS24F0035_12C2_GS30F0032V_4730,9/5/2024,127EAS
15DDLA24P00000027,5/3/2024,AARDVARK,12500,TITLE: AARDVARK M1 REQUESTOR: JOSHUA D RAMIREZ DELIVERY DATE: 03/08/2024,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,LOS ANGELES CA DIVISION OFFICE,2540 VEHICULAR FURNITURE AND ACCESSORIES,315990 APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,5/3/2024,5/2/2025,5/3/2024,CONT_AWD_15DDLA24P00000027_1524_-NONE-_-NONE-,5/3/2024,15DDLA
15UBAS24F00000019,10/18/2023,"TROY SHEET METAL WORKS, INC.",61853.75,"SECURE PACKAGES FOR LAW ENFORCEMENT AUTOMOBILES (PARTITIONS, WINDOW SCREENS, KICK PANELS, SPIT SHIELDS, ETC.)",EP2937-21,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,,"FEDERAL PRISON INDUSTRIES, INC",2540 VEHICULAR FURNITURE AND ACCESSORIES,"337215 SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,10/18/2023,12/6/2023,11/26/2024,CONT_AWD_15UBAS24F00000019_1542_15UC0C21D00000995_1542,10/18/2023,15UBAS
15UV1C24F00000214,2/5/2024,BOSS INNOVATION & MARKETING INC,24374.17,"SINGLE-RIFLE-RACK,BLAC-RAC",,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC",2540 VEHICULAR FURNITURE AND ACCESSORIES,332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,2/5/2024,3/29/2024,2/14/2024,CONT_AWD_15UV1C24F00000214_1542_47QSWA22D00AJ_4732,2/5/2024,15UV1C
15UV1C24F00000219,2/12/2024,BOSS INNOVATION & MARKETING INC,46908.78,"SINGLE-RIFLE-RACK,BLAC-RAC",,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC",2540 VEHICULAR FURNITURE AND ACCESSORIES,332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,2/12/2024,4/19/2024,2/14/2024,CONT_AWD_15UV1C24F00000219_1542_47QSWA22D00AJ_4732,2/12/2024,15UV1C
15UV1C24F00000451,5/15/2024,BOSS INNOVATION & MARKETING INC,10117.58,BLAC RAC-SINGLE RIFLE RACKS,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC",2540 VEHICULAR FURNITURE AND ACCESSORIES,332999 ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,5/15/2024,7/5/2024,5/15/2024,CONT_AWD_15UV1C24F00000451_1542_47QSWA22D00AJ_4732,5/15/2024,15UV1C
