Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
15B30623F00000001,12/9/2022,"DIRECTV PUERTO RICO, LTD",0,"INMATE CABLE TV SERVICES FOR MDC GUAYNABO FOR THE METROPOLITAN DETENTION CENTER (MDC) LOCATED IN GUAYNABO, PUERTO RICO FY2023",15B30620Q00000025,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,MDC GUAYANBO,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",515210 CABLE AND OTHER SUBSCRIPTION PROGRAMMING,Department of Justice,Federal Prison System / Bureau of Prisons,DELIVERY ORDER,10/1/2022,10/1/2022,12/9/2022,CONT_AWD_15B30623F00000001_1540_15B30620DVS450006_1540,12/9/2022,15B306
15B40123P00000059,4/25/2023,"MEDTEL SERVICES, LLC",134257,MEDTEL PABX,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,MCC CHICAGO,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334290 OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Justice,Federal Prison System / Bureau of Prisons,PURCHASE ORDER,4/25/2023,7/25/2023,4/26/2023,CONT_AWD_15B40123P00000059_1540_-NONE-_-NONE-,4/25/2023,15B401
15B61623F00000076,4/26/2023,"MEDTEL SERVICES, LLC",127136.21,UPGRADE THE PBX AT THE FCI 1,15BNAS19RCA00125,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,FCC VICTORVILLE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",511210 SOFTWARE PUBLISHERS,Department of Justice,Federal Prison System / Bureau of Prisons,BPA CALL,4/26/2023,6/6/2024,6/6/2024,CONT_AWD_15B61623F00000076_1540_15BNAS20ARCA00125_1540,4/26/2023,15B616
15B61623F00000077,4/26/2023,"MEDTEL SERVICES, LLC",127136.21,UPGRADE THE PBX AT THE USP,15BNAS19RCA00125,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,FCC VICTORVILLE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",511210 SOFTWARE PUBLISHERS,Department of Justice,Federal Prison System / Bureau of Prisons,BPA CALL,4/26/2023,6/6/2024,6/6/2024,CONT_AWD_15B61623F00000077_1540_15BNAS20ARCA00125_1540,4/26/2023,15B616
15DD0A23P00000001,10/25/2022,"DIRECTV PUERTO RICO, LTD",449.76,DIRECTV - ANNUAL SUBSCRIPTION FOR SAN JUAN POD.   PERIOD OF PERFORMANCE:  2/1/23-1/31/24 TO BE PAID BY CREDIT CARD,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION DIVISION,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",515210 CABLE AND OTHER SUBSCRIPTION PROGRAMMING,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,2/1/2023,1/31/2024,1/31/2024,CONT_AWD_15DD0A23P00000001_1524_-NONE-_-NONE-,10/25/2022,15DD0A
15DDHQ23P00000622,7/14/2023,"NOBLE SUPPLY & LOGISTICS, LLC",78104.02,PURCHASE NEW COMMUNICATIONS EQUIPMENT TO BE ISSUED TO NEFD SRT MEMBERS./NOBLE LOGISTICS AND SUPPLY CO.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,8,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,BOSTON MA DIVISION OFFICE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334290 OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,7/14/2023,9/14/2023,7/18/2023,CONT_AWD_15DDHQ23P00000622_1524_-NONE-_-NONE-,7/14/2023,15DDHQ
15DDHQ23P00000657,8/18/2023,"SUN CITY CABLING, LLC",2790,"CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,LABOR HOURS,WOMEN OWNED SMALL BUSINESS,EL PASO INTELLIGENCE CENTER,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",238210 ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,7/28/2023,10/31/2023,8/21/2023,CONT_AWD_15DDHQ23P00000657_1524_-NONE-_-NONE-,8/18/2023,15DDHQ
15DDNE23P00000025,3/27/2023,"SUN CITY CABLING, LLC",1180,TO RUN HDMI CABLES FROM THE WORKSTATIONS TO THE TVS ON THE WALLS FOR THE NEW AREA OF THE AIR WATCH.,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,EL PASO INTELLIGENCE CENTER,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",238210 ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,3/27/2023,5/19/2023,3/27/2023,CONT_AWD_15DDNE23P00000025_1524_-NONE-_-NONE-,3/27/2023,15DDNE
15DDNE23P00000027,4/10/2023,"SUN CITY CABLING, LLC",7578.05,"REQUEST FUNDING FOR: INSTALLATION OF NEW CABLING INTO CUBICLES, SO EACH GET 4 UNCLASS AND 2 CLASS, INSTALL NEW SURFACE MOUNT BOXES FOR THE EXISTING CABLING THAT WAS TESTED.",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,WOMEN OWNED SMALL BUSINESS,EL PASO INTELLIGENCE CENTER,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",238210 ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,4/10/2023,5/5/2023,4/10/2023,CONT_AWD_15DDNE23P00000027_1524_-NONE-_-NONE-,4/10/2023,15DDNE
15DDST23P00000009,11/30/2022,JANTEQ CORP,6858,SUPPLIES,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,OFFICE OF INVESTIGATIVE TECHNOLOGY,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,11/30/2022,2/28/2023,11/30/2022,CONT_AWD_15DDST23P00000009_1524_-NONE-_-NONE-,11/30/2022,15DDST
15DDST23P00000096,9/22/2023,"DTC COMMUNICATIONS, INC.",475,EQUIPMENT,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,OFFICE OF INVESTIGATIVE TECHNOLOGY,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334220 RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,Department of Justice,Drug Enforcement Administration,PURCHASE ORDER,9/22/2023,12/1/2023,9/22/2023,CONT_AWD_15DDST23P00000096_1524_-NONE-_-NONE-,9/22/2023,15DDST
15F06723F0000285,1/31/2023,"ABM FEDERAL SALES, INC.",28067,HP COLOR LASERJET PRO PRINTERS,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,FBI-JEH,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",541519 OTHER COMPUTER RELATED SERVICES,Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,1/31/2023,5/31/2023,1/31/2023,CONT_AWD_15F06723F0000285_1549_NNG15SC56B_8000,1/31/2023,15F067
15F06723F0000972,6/6/2023,NORSEMAN INC,53788.75,CSTOR CABLE AND FIBER SUPPLIES,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,,FIRM FIXED PRICE,,DIVISION 1800,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",335921 FIBER OPTIC CABLE MANUFACTURING,Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,6/6/2023,6/23/2023,6/14/2023,CONT_AWD_15F06723F0000972_1549_15F06721D0003859_1549,6/6/2023,15F067
15F06723F0001260,7/19/2023,"PREMIER & COMPANIES, INC.",20828.71,QUAZITE BOXES,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,FBI-JEH,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",332510 HARDWARE MANUFACTURING,Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,7/19/2023,12/29/2023,7/20/2023,CONT_AWD_15F06723F0001260_1549_GS21F0035T_4730,7/19/2023,15F067
15F06723F0002220,9/26/2023,"THUNDERCAT TECHNOLOGY, LLC",35555.21,NASA SEWP DELIVERY ORDER,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DENVER FIELD OFFICE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",541519 OTHER COMPUTER RELATED SERVICES,Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,9/26/2023,12/31/2023,9/26/2023,CONT_AWD_15F06723F0002220_1549_NNG15SD26B_8000,9/26/2023,15F067
15F06723F0002322,9/27/2023,"PACIFIC STAR COMMUNICATIONS, INC.",17500000,DEPLOYMENT FLY-AWAY KITS,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FBI-JEH,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334111 ELECTRONIC COMPUTER MANUFACTURING,Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,9/27/2023,3/31/2024,9/29/2023,CONT_AWD_15F06723F0002322_1549_15F06723D0002494_1549,9/27/2023,15F067
15F06723F0002397,9/29/2023,TECHNIARTS ENGINEERING LLC,40300,CAMERA UPGRADE,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,FBI-JEH,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT","541990 ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",Department of Justice,Federal Bureau of Investigation,DELIVERY ORDER,9/29/2023,9/28/2024,10/11/2023,CONT_AWD_15F06723F0002397_1549_GS03F0029P_4730,9/29/2023,15F067
15F06723P0001544,6/1/2023,SERCO INC,540226.18,"CIRG20230321 (TSSU) & CIRG20230307 (SIOC) CIRG MAINTAINS A CONSTANT STATE OF READINESS, ENSURING A SECURE VENUE TO SUPPORT CRISIS MANAGEMENT, SPECIAL EVENT MONITORING, AND OTHER SIGNIFICANT OPERATIONAL INITIATIVES. THE CURRENT AND FUTURE SYSTEMS REQU",,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DIVISION 2200 (CIRG),"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT","541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Justice,Federal Bureau of Investigation,PURCHASE ORDER,1/1/2023,12/31/2023,7/13/2023,CONT_AWD_15F06723P0001544_1549_-NONE-_-NONE-,6/1/2023,15F067
15F06723P0001953,7/6/2023,ENVISION TECHNOLOGIES INC,27869.33,FIBER OPTIC CABLE AND INSTALLATION,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,5,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,SAN JUAN FIELD OFFICE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",238210 ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,Department of Justice,Federal Bureau of Investigation,PURCHASE ORDER,7/6/2023,8/31/2023,8/14/2023,CONT_AWD_15F06723P0001953_1549_-NONE-_-NONE-,7/6/2023,15F067
15F06723P0002019,7/25/2023,"GRAYBAR ELECTRIC COMPANY, INC.",12409.23,CONNECTIVITY EQUIPMENT FOR CUBICLE RELOCATION PROJECT.,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,NO SET ASIDE USED.,MOBILE FIELD OFFICE,"5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT","423610 ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",Department of Justice,Federal Bureau of Investigation,PURCHASE ORDER,7/25/2023,8/24/2023,7/25/2023,CONT_AWD_15F06723P0002019_1549_-NONE-_-NONE-,7/25/2023,15F067
15M10323PA4700037,2/14/2023,"COX VIRGINIA TELCOM, L.L.C",31500,FY 23 COX CABLE REQUIREMENT,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,"PROCUREMENT DIVISION, ISB","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",237130 POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION,Department of Justice,U.S. Marshals Service,PURCHASE ORDER,3/1/2023,2/29/2024,3/17/2025,CONT_AWD_15M10323PA4700037_1544_-NONE-_-NONE-,2/14/2023,15M103
15ULEX23P00000114,2/17/2023,SEA WIRE & CABLE INC,47740,"ELECTRONIC COMPONENTS (RAW MATERIALS) FOR FUTURE PRODUCTION ORDERS, AT FEDERAL PRISON INDUSTRIES, LEXINGTON.",LEX1-06-23,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",335929 OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,2/17/2023,5/19/2023,3/3/2023,CONT_AWD_15ULEX23P00000114_1542_-NONE-_-NONE-,2/17/2023,15ULEX
15ULEX23P00000181,4/6/2023,"RELIABLE DISTRIBUTION SALES, CORP.",47763,"ELECTRONIC COMPONENTS (RAW MATERIALS) FOR FUTURE PRODUCTION ORDERS, AT FEDERAL PRISON INDUSTRIES, LEXINGTON.",LEX1-07-23,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",335929 OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,4/6/2023,7/23/2023,5/5/2023,CONT_AWD_15ULEX23P00000181_1542_-NONE-_-NONE-,4/6/2023,15ULEX
15ULEX23P00000251,5/8/2023,MARMON AEROSPACE & DEFENSE LLC,13190,"ELECTRONIC COMPONENTS (RAW MATERIALS) FOR FUTURE PRODUCTION ORDERS, AT FEDERAL PRISON INDUSTRIES, LEXINGTON.",,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",335929 OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,5/8/2023,7/17/2023,6/9/2023,CONT_AWD_15ULEX23P00000251_1542_-NONE-_-NONE-,5/8/2023,15ULEX
15UMRN23F00000142,12/15/2022,"CNI SALES, INC.",84252,ELECTRONIC COMPONENTS,MA21-064GL,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334111 ELECTRONIC COMPUTER MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,12/15/2022,1/19/2023,1/9/2023,CONT_AWD_15UMRN23F00000142_1542_47QTCA18D000K_4732,12/15/2022,15UMRN
15UMRN23F00000305,2/22/2023,"CNI SALES, INC.",124222,ELECTRONIC COMPONENTS,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334111 ELECTRONIC COMPUTER MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,2/22/2023,4/6/2023,2/22/2023,CONT_AWD_15UMRN23F00000305_1542_47QTCA18D000K_4732,2/22/2023,15UMRN
15UMRN23F00000501,4/11/2023,"CNI SALES, INC.",485138,ELECTRONIC COMPONENTS,MA23-125GL,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334111 ELECTRONIC COMPUTER MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,DELIVERY ORDER,4/11/2023,5/20/2023,5/8/2023,CONT_AWD_15UMRN23F00000501_1542_47QTCA18D000K_4732,4/11/2023,15UMRN
15UPH023P00000301,3/3/2023,AB CONNECTORS LIMITED,31512.25,"ELECTRONIC COMPONENTS (RAW MATERIALS) FOR FUTURE PRODUCTION ORDERS, AT FEDERAL PRISON INDUSTRIES, PHOENIX.",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,"FEDERAL PRISON INDUSTRIES, INC","5995 CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",334419 OTHER ELECTRONIC COMPONENT MANUFACTURING,Department of Justice,Federal Prison Industries / Unicor,PURCHASE ORDER,3/3/2023,4/28/2023,4/4/2023,CONT_AWD_15UPH023P00000301_1542_-NONE-_-NONE-,3/3/2023,15UPH0
