Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
140R1025P0005,3/28/2025,POWER ASSET RECOVERY CORPORATION,283600,BUSHINGS SUPPLY FOR ANDERSON RANCH DAM,140R1025P0005,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,PACIFIC NW REGION PN 6615,"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS","335311 POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,3/28/2025,3/31/2026,3/28/2025,CONT_AWD_140R1025P0005_1425_-NONE-_-NONE-,3/28/2025,140R10
140R2025P0025,3/26/2025,NEXUS POWER SOLUTIONS LLC,9474.69,SSB NCAO CARR PP TRANSFORMER BUSHINGS MICRO PURCHASE,140R2025P0025,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,MP-REGIONAL OFFICE,"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",333613 MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,Department of the Interior,Bureau of Reclamation,PURCHASE ORDER,3/27/2025,7/2/2025,4/29/2025,CONT_AWD_140R2025P0025_1425_-NONE-_-NONE-,3/26/2025,140R20
2036X525K00033,11/12/2024,DYSINGER INC,10185,MAXIMO PURCHASE ORDER - MACHINED PARTS,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,3,FIRM FIXED PRICE,NO SET ASIDE USED.,US MINT PHILADELPHIA,"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS","333514 SPECIAL DIE AND TOOL, DIE SET, JIG, AND FIXTURE MANUFACTURING",Department of the Treasury,United States Mint,PURCHASE ORDER,11/12/2024,2/28/2025,11/12/2024,CONT_AWD_2036X525K00033_2044_-NONE-_-NONE-,11/12/2024,2036X5
70Z03825FA0000059,12/16/2024,GENERAL ELECTRIC COMPANY,8617,PURCHASE RING RETAINING,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336411 AIRCRAFT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,12/16/2024,8/3/2025,12/16/2024,CONT_AWD_70Z03825FA0000059_7008_SPE4A122G0010_9700,12/16/2024,70Z038
70Z03825FA0000067,1/13/2025,AIRBUS US SPACE & DEFENSE INC,11329,"DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03821DL0000001.  CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,1/13/2025,6/13/2025,5/23/2025,CONT_AWD_70Z03825FA0000067_7008_70Z03821DL0000001_7008,1/13/2025,70Z038
70Z03825FA0000173,6/25/2025,GENERAL ELECTRIC COMPANY,179802.94,PURCHASE OF VARIOUS SPARES TO SUPPORT THE HC-144 AIRCRAFT.,70Z03825QL0000105,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336411 AIRCRAFT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,6/25/2025,5/9/2028,6/25/2025,CONT_AWD_70Z03825FA0000173_7008_SPE4A122G0010_9700,6/25/2025,70Z038
70Z03825FA0000195,7/30/2025,AIRBUS US SPACE & DEFENSE INC,63064.07,"DELIVERY ORDER FOR SPARE PARTS FROM CONTRACT 70Z03821DL0000001.  CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,7/30/2025,7/6/2026,7/30/2025,CONT_AWD_70Z03825FA0000195_7008_70Z03821DL0000001_7008,7/30/2025,70Z038
70Z03825FF0000026,10/16/2024,"AIRBUS HELICOPTERS, INC.",2874.8,"PROCUREMENT OF SPARE PARTS FOR USE ON THE MH65 AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,10/16/2024,12/2/2025,10/16/2024,CONT_AWD_70Z03825FF0000026_7008_70Z03824DB0000004_7008,10/16/2024,70Z038
70Z03825FF0000048,10/28/2024,"AIRBUS HELICOPTERS, INC.",4374.99,"PROCUREMENT OF VARIOUS SPARES UTILIZED ON THE MH65 AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE..",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,10/28/2024,7/25/2025,8/4/2025,CONT_AWD_70Z03825FF0000048_7008_70Z03824DB0000009_7008,10/28/2024,70Z038
70Z03825FF0000052,10/28/2024,SAFRAN AEROSYSTEMS SERVICES AMERICAS LLC,3249.9,"PROCUREMENT OF SPARE PARTS FOR MH65 AIRCRAFT. CLASS DETERMINATION FOR NONAVAILABILITY ARTICLES IAW FAR 25.103(B)(1) APPLIES TO THIS ACTION, BAA EXCEPTION MTF IS IN THE FILE.",,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,,FIRM FIXED PRICE,,AVIATION LOGISTICS CENTER (ALS),"5365 BUSHINGS, RINGS, SHIMS, AND SPACERS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Homeland Security,U.S. Coast Guard,DELIVERY ORDER,10/28/2024,1/13/2025,10/28/2024,CONT_AWD_70Z03825FF0000052_7008_70Z03820DB2000020_7008,10/28/2024,70Z038
